📽️｜在线影库,#genre#
变种DNA2(美国科幻片),https://vip.lz-cdn3.com/20230305/17971_b00c7761/index.m3u8
小鬼斗幽浮(美国科幻片),https://vip.lz-cdn3.com/20230304/17966_656057e2/index.m3u8
在地球燃烧(科幻片),https://vip.lz-cdn17.com/20230303/4957_38041fe9/index.m3u8
异形生物(美国科幻片),https://vip.lz-cdn17.com/20230303/4930_b9fcd0fa/index.m3u8
蜕变(美国科幻片),https://vip.lz-cdn17.com/20230303/4928_7543cafd/index.m3u8
小勇者们~加美拉~(日本科幻片),https://vip1.lz-cdn7.com/20230303/14700_33d7af1b/index.m3u8
致命紫罗兰(美国科幻片),https://vip1.lz-cdn7.com/20230302/14677_5eeca9f1/index.m3u8
珍爱泉源2006(美国科幻片),https://vip1.lz-cdn7.com/20230302/14672_da7cf07f/index.m3u8
魔茧入侵(美国科幻片),https://vip.lz-cdn16.com/20230302/11490_18d2d8c0/index.m3u8
黑洞拦截(加拿大科幻片),https://vip.lz-cdn16.com/20230301/11488_e5d1631c/index.m3u8
黑暗扫描仪(美国科幻片),https://vip1.lz-cdn7.com/20230302/14655_6a23be14/index.m3u8
惹鬼回路3(美国科幻片),https://vip1.lz-cdn7.com/20230228/14621_c5589db9/index.m3u8
潘多拉之战(美国科幻片),https://vip1.lz-cdn1.com/20230226/20666_53cbf7ea/index.m3u8
诺娃队长(科幻片),https://vip1.lz-cdn1.com/20230225/20660_2a61d43a/index.m3u8
灵魂大搜索(美国科幻片),https://vip1.lz-cdn7.com/20230224/14535_10d795cb/index.m3u8
化身博士1931(美国科幻片),https://vip1.lz-cdn7.com/20230224/14524_9cd30c8c/index.m3u8
核子航母遇险记(美国科幻片),https://vip1.lz-cdn7.com/20230224/14517_3a5272b1/index.m3u8
飞侠哥顿1980(英国科幻片),https://vip1.lz-cdn7.com/20230224/14513_eefbf0c9/index.m3u8
异形浩劫(加拿大科幻片),https://vip1.lz-cdn7.com/20230224/14509_7611af32/index.m3u8
代孕帝国(印度科幻片),https://vip1.lz-cdn1.com/20230219/20647_02c7efff/index.m3u8
化身博士1941(美国科幻片),https://vip.lz-cdn3.com/20230221/17825_38122e63/index.m3u8
变种DNA(美国科幻片),https://vip.lz-cdn3.com/20230221/17819_cf5db022/index.m3u8
变种DNA3(美国科幻片),https://vip1.lz-cdn7.com/20230220/14427_af9647b7/index.m3u8
纽约大逃亡(英国科幻片),https://vip1.lz-cdn7.com/20230220/14423_785a57b1/index.m3u8
死亡地带2047(科幻片),https://vip1.lz-cdn7.com/20230220/14419_e63c40fc/index.m3u8
机械威龙【原声】(美国科幻片),https://vip1.lz-cdn7.com/20230219/14401_625b1767/index.m3u8
机械威龙【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230219/14400_b52c8c9a/index.m3u8
天袭(美国科幻片),https://vip1.lz-cdn7.com/20230216/14307_50448354/index.m3u8
终极尖兵(英国科幻片),https://vip1.lz-cdn7.com/20230216/14304_75dc966f/index.m3u8
宇宙天魔(英国科幻片),https://vip1.lz-cdn7.com/20230216/14301_b66c097b/index.m3u8
超强台风2008(大陆科幻片),https://vip1.lz-cdn7.com/20230216/14284_4e8522d4/index.m3u8
帝都物语1988(日本科幻片),https://vip1.lz-cdn7.com/20230214/14232_9251670b/index.m3u8
幽灵螳螂(大陆科幻片),https://vip.lz-cdn3.com/20230213/17685_7205d5aa/index.m3u8
时空悍将1995(美国科幻片),https://vip1.lz-cdn7.com/20230212/14186_2a733155/index.m3u8
上帝的旨意(美国科幻片),https://vip1.lz-cdn7.com/20230212/14185_03181f82/index.m3u8
未来世界2018(美国科幻片),https://vip1.lz-cdn7.com/20230211/14162_6d258a49/index.m3u8
魔力女战士2005【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230211/14135_b792826e/index.m3u8
魔力女战士2005【原声】(美国科幻片),https://vip1.lz-cdn7.com/20230211/14134_993f6db5/index.m3u8
入侵脑细胞(美国科幻片),https://vip1.lz-cdn7.com/20230210/14121_38693d2b/index.m3u8
世界大战1953(美国科幻片),https://vip1.lz-cdn7.com/20230209/14090_911ef493/index.m3u8
浴血野球场(美国科幻片),https://vip1.lz-cdn7.com/20230209/14080_7a4556d1/index.m3u8
未来世界1976【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230208/14049_b8716e8b/index.m3u8
未来世界1976【原声】(美国科幻片),https://vip1.lz-cdn7.com/20230208/14047_8f0fd634/index.m3u8
猩球征服(美国科幻片),https://vip1.lz-cdn7.com/20230207/14015_d4bb2fa6/index.m3u8
银色星球(科幻片),https://vip1.lz-cdn7.com/20230207/14013_770a907c/index.m3u8
无情的女人(法国科幻片),https://vip1.lz-cdn7.com/20230207/14009_44db17d5/index.m3u8
逃离猩球(美国科幻片),https://vip1.lz-cdn7.com/20230207/14006_16024dc6/index.m3u8
失陷猩球(美国科幻片),https://vip1.lz-cdn7.com/20230207/14005_a8e372c1/index.m3u8
人猿星球(美国科幻片),https://vip1.lz-cdn7.com/20230207/14004_f3f6a752/index.m3u8
地心历险记(美国科幻片),https://vip1.lz-cdn7.com/20230206/13983_4379e104/index.m3u8
洛杉矶大逃亡1996(美国科幻片),https://vip1.lz-cdn7.com/20230206/13979_be0573b8/index.m3u8
地心游记1959(美国科幻片),https://vip.lz-cdn3.com/20230205/17529_c00c93e3/index.m3u8
魔鬼山历险记2009【英语】(美国科幻片),https://vip.lz-cdn3.com/20230203/17482_e2213b93/index.m3u8
魔鬼山历险记2009【国语】(美国科幻片),https://vip.lz-cdn3.com/20230203/17480_97ab4e60/index.m3u8
魔鬼山历险记1975(美国科幻片),https://vip.lz-cdn3.com/20230203/17475_18b3d9ce/index.m3u8
黑洞1979(美国科幻片),https://vip.lz-cdn3.com/20230202/17452_0a12efed/index.m3u8
决战猩球1973(美国科幻片),https://vip.lz-cdn3.com/20230131/17356_c1d9d1ac/index.m3u8
决战猩球2001【英语】(美国科幻片),https://vip1.lz-cdn7.com/20230130/13906_80263632/index.m3u8
决战猩球2001【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230130/13905_3f3cb04d/index.m3u8
时间机器2002(美国科幻片),https://vip1.lz-cdn7.com/20230128/13848_eb8f3dad/index.m3u8
钢铁少女2012(日本科幻片),https://vip1.lz-cdn7.com/20230128/13836_a5d9925b/index.m3u8
新活死人之夜(美国科幻片),https://vip1.lz-cdn7.com/20230127/13807_41c9fa24/index.m3u8
异能(加拿大科幻片),https://vip1.lz-cdn7.com/20230127/13806_11a37127/index.m3u8
寂静的地球(科幻片),https://vip1.lz-cdn7.com/20230124/13733_aba4e271/index.m3u8
宇宙追缉令【英语】(美国科幻片),https://vip1.lz-cdn7.com/20230124/13727_fe289ca0/index.m3u8
宇宙追缉令【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230124/13726_c786700f/index.m3u8
第六日2000(美国科幻片),https://vip1.lz-cdn7.com/20230123/13702_47a44575/index.m3u8
一九八四1956(英国科幻片),https://vip1.lz-cdn1.com/20220516/5753_58927e7b/index.m3u8
贞伊(韩国科幻片),https://vip.lz-cdn3.com/20230120/17266_18c0c831/index.m3u8
美版恐龙战队电影版(美国科幻片),https://vip1.lz-cdn7.com/20230119/13605_a97fe82c/index.m3u8
尘中之物(美国科幻片),https://vip.lz-cdn3.com/20230117/17231_fd1c6107/index.m3u8
暴风危城(加拿大科幻片),https://vip1.lz-cdn7.com/20230117/13536_e06b3bd1/index.m3u8
唐2022(日本科幻片),https://vip.lz-cdn3.com/20230116/17209_6425a26c/index.m3u8
阿什格罗夫(加拿大科幻片),https://vip.lz-cdn3.com/20230114/17157_9e0d16a3/index.m3u8
极地密码(大陆科幻片),https://vip1.lz-cdn7.com/20230109/13336_46804e6b/index.m3u8
白金数据(日本科幻片),https://vip1.lz-cdn7.com/20230109/13327_85292964/index.m3u8
冰雪战士(加拿大科幻片),https://vip1.lz-cdn7.com/20230108/13287_83d40392/index.m3u8
星际迷航2：暗黑无界【英语】(美国科幻片),https://vip1.lz-cdn7.com/20230103/13159_60c62c5f/index.m3u8
星际迷航2：暗黑无界【国语】(美国科幻片),https://vip1.lz-cdn7.com/20230103/13158_3ab87b3a/index.m3u8
思维笼(美国科幻片),https://vip.lzcdn2.com/20221229/22986_b544ccdb/index.m3u8
爱在初春惊变时(美国科幻片),https://vip1.lz-cdn7.com/20230101/13104_0eebe643/index.m3u8
怪形前传(加拿大科幻片),https://vip.lz-cdn17.com/20221228/965_97c3ffbe/index.m3u8
哈瓦(法国科幻片),https://vip.lzcdn2.com/20221229/22962_9233b770/index.m3u8
洛特DR1(美国科幻片),https://vip1.lz-cdn7.com/20221229/13028_3772721a/index.m3u8
苹果核战记α(日本科幻片),https://vip1.lz-cdn7.com/20221228/13001_a441d48e/index.m3u8
威廉泽罗的重建(美国科幻片),https://vip1.lz-cdn7.com/20221228/12983_d0235c27/index.m3u8
X特遣队：全员集结(美国科幻片),https://vip.lz-cdn17.com/20221224/128_8b10354d/index.m3u8
沙子怪物(美国科幻片),https://vip1.lz-cdn7.com/20221225/12897_2f9254c8/index.m3u8
惊魂太空舱(英国科幻片),https://vip1.lz-cdn7.com/20221223/12837_4b42c569/index.m3u8
岁月自珍(日本科幻片),https://vip.lz-cdn3.com/20221223/16834_d9823d18/index.m3u8
瞄准2015(美国科幻片),https://vip1.lz-cdn7.com/20221222/12812_daf2710e/index.m3u8
灭绝2015(西班牙科幻片),https://vip1.lz-cdn7.com/20221222/12808_9b65c0aa/index.m3u8
森林深处2015(加拿大科幻片),https://vip1.lz-cdn7.com/20221222/12793_bddd4b84/index.m3u8
十二猴子(美国科幻片),https://vip1.lz-cdn7.com/20221219/12729_ee9c45b9/index.m3u8
重返地球(美国科幻片),https://vip.lz-cdn16.com/20221217/6_1c290758/index.m3u8
俘虏国度(美国科幻片),https://vip1.lz-cdn7.com/20221214/12687_f1f703a0/index.m3u8
家园反击战(英国科幻片),https://vip1.lz-cdn7.com/20221212/12634_1b48557a/index.m3u8
七号少年(科幻片),https://vip1.lz-cdn7.com/20221212/12626_4403de0a/index.m3u8
被时间遗忘的土地(美国科幻片),https://vip1.lz-cdn7.com/20221212/12614_f79d8844/index.m3u8
幸存者2015马丁麦凯恩版(英国科幻片),https://vip1.lz-cdn7.com/20221210/12555_8226a5c2/index.m3u8
超能力者(韩国科幻片),https://vip1.lz-cdn6.com/20221208/35127_c5721e00/index.m3u8
机器人帝国(英国科幻片),https://vip1.lz-cdn7.com/20221209/12504_9fb80ada/index.m3u8
次世代机动警察：首都决战(日本科幻片),https://vip1.lz-cdn7.com/20221209/12502_517cb17e/index.m3u8
脑浆炸裂少女(日本科幻片),https://vip1.lz-cdn7.com/20221208/12463_84e37761/index.m3u8
疯狂侏罗纪(美国科幻片),https://vip1.lz-cdn7.com/20221207/12429_14a15b6e/index.m3u8
人类清除计划(美国科幻片),https://vip1.lz-cdn7.com/20221205/12364_c572a382/index.m3u8
人类清除计划2：无政府状态(美国科幻片),https://vip1.lz-cdn7.com/20221205/12363_c2f51591/index.m3u8
51区2015(科幻片),https://vip1.lz-cdn7.com/20221203/12289_20433696/index.m3u8
相似者(科幻片),https://vip1.lz-cdn7.com/20221203/12284_2bba1419/index.m3u8
寄生怪(大陆科幻片),https://vip1.lz-cdn8.com/20221201/32495_9bc86e0a/index.m3u8
逃亡僵尸岛(英国科幻片),https://vip1.lz-cdn7.com/20221202/12262_36efdea6/index.m3u8
维克多·弗兰肯斯坦(美国科幻片),https://vip1.lz-cdn7.com/20221201/12222_12203e5a/index.m3u8
思维游戏2015(科幻片),https://vip1.lz-cdn7.com/20221201/12221_b06240c2/index.m3u8
明日战记粤语(香港科幻片),https://vip.lzcdn2.com/20221130/22820_09be4d48/index.m3u8
明日战记国语(香港科幻片),https://vip.lzcdn2.com/20221130/22819_07819c8a/index.m3u8
后天英语(美国科幻片),https://vip1.lz-cdn6.com/20221130/33230_5fa40f10/index.m3u8
2012国语(美国科幻片),https://vip1.lz-cdn8.com/20221126/31848_71715ad0/index.m3u8
2012英语(美国科幻片),https://vip1.lz-cdn1.com/20220520/6235_581c98de/index.m3u8
余烬2015(科幻片),https://vip.lz-cdn3.com/20221128/16376_f4d863c1/index.m3u8
电子云层下(俄罗斯科幻片),https://vip.lz-cdn3.com/20221127/16345_13d5f545/index.m3u8
分歧者2：绝地反击(美国科幻片),https://vip.lz-cdn3.com/20221127/16344_ca241c1b/index.m3u8
末日后的宇宙碎片(科幻片),https://vip1.lz-cdn7.com/20221126/12069_4743314c/index.m3u8
图书馆战争：最后的任务(日本科幻片),https://vip1.lz-cdn7.com/20221126/12046_acc8d880/index.m3u8
爱与和平2015(日本科幻片),https://vip.lz-cdn3.com/20221125/16288_706a82c8/index.m3u8
银河护卫队：圣诞特别篇(美国科幻片),https://vip1.lz-cdn1.com/20221125/18618_4df5aace/index.m3u8
毒液：致命守护者国语(美国科幻片),https://vip1.lz-cdn8.com/20221123/31242_3a3d2ba6/index.m3u8
毒液：致命守护者英语(美国科幻片),https://vip1.lz-cdn1.com/20220531/7104_2d20615d/index.m3u8
时空罪恶(西班牙科幻片),https://vip.lz-cdn3.com/20221122/16194_0b7da094/index.m3u8
异次元骇客英语(美国科幻片),https://vip.lz-cdn3.com/20221122/16182_d55dffc2/index.m3u8
异次元骇客国语(美国科幻片),https://vip.lz-cdn3.com/20221122/16181_d8066f03/index.m3u8
杀戮都市(日本科幻片),https://vip.lz-cdn3.com/20221121/16175_1ba338a7/index.m3u8
秘密2016(日本科幻片),https://vip.lz-cdn3.com/20221120/16124_17668f78/index.m3u8
捍卫机密英语(加拿大科幻片),https://vip.lz-cdn3.com/20221119/16102_866f1e6b/index.m3u8
捍卫机密国语(加拿大科幻片),https://vip.lz-cdn3.com/20221119/16101_4c6eae77/index.m3u8
光晕4：航向黎明号(美国科幻片),https://vip.lz-cdn3.com/20221117/16004_cb963c6e/index.m3u8
狂暴巨兽国语(美国科幻片),https://vip.lz-cdn3.com/20221114/15850_6604d4a1/index.m3u8
莫斯科陷落国语(俄罗斯科幻片),https://vip.lzcdn2.com/20220530/7993_35c4e965/index.m3u8
银翼杀手2049(美国科幻片),https://vip1.lz-cdn1.com/20221113/18326_6356bc86/index.m3u8
最后的日出(大陆科幻片),https://vip.lz-cdn3.com/20221111/15787_20a4b266/index.m3u8
太空英雌芭芭丽娜(法国科幻片),https://vip.lz-cdn3.com/20221108/15637_db9d8731/index.m3u8
外太空计划9(美国科幻片),https://vip.lz-cdn3.com/20221108/15629_ca4526d4/index.m3u8
没有男人的八月末(科幻片),https://vip.lz-cdn3.com/20221106/15554_88be7061/index.m3u8
病毒入侵2016(美国科幻片),https://vip.lz-cdn3.com/20221105/15514_1c8e5555/index.m3u8
创：战纪(美国科幻片),https://vip.lz-cdn3.com/20221105/15507_ce648784/index.m3u8
格伦(科幻片),https://vip.lz-cdn3.com/20221102/15419_1f381873/index.m3u8
死亡之舞2016(科幻片),https://vip.lz-cdn3.com/20221102/15409_8bf7c7e3/index.m3u8
像素大战英语(美国科幻片),https://vip.lz-cdn3.com/20221102/15407_72ab444a/index.m3u8
像素大战国语(美国科幻片),https://vip.lz-cdn3.com/20221102/15404_a3df95cb/index.m3u8
人类削减计划(美国科幻片),https://vip.lz-cdn3.com/20221102/15391_21a0ef4e/index.m3u8
记忆回放(日本科幻片),https://vip.lz-cdn3.com/20221101/15344_132caa12/index.m3u8
百慕大星际流浪者(大陆科幻片),https://vip.lz-cdn3.com/20221029/15254_cbe3b61c/index.m3u8
电脑奇侠重启(日本科幻片),https://vip1.lz-cdn1.com/20221028/17861_587e5513/index.m3u8
太空一号(美国科幻片),https://vip.lz-cdn3.com/20221026/15143_fae6bc2c/index.m3u8
年鉴计划(美国科幻片),https://vip.lz-cdn3.com/20221024/15101_d017ab68/index.m3u8
泰若星球国语(美国科幻片),https://vip.lz-cdn3.com/20221023/15042_532f4292/index.m3u8
泰若星球英语(美国科幻片),https://vip.lz-cdn3.com/20221023/15043_d25e1144/index.m3u8
复制人(美国科幻片),https://vip1.lz-cdn1.com/20221020/17568_0632fa06/index.m3u8
艾特所有人(大陆科幻片),https://vip1.lz-cdn1.com/20221019/17539_e8e75a99/index.m3u8
机器生活(美国科幻片),https://vip1.lz-cdn1.com/20221018/17497_adf3dd50/index.m3u8
秘密总部(美国科幻片),https://vip1.lz-cdn10.com/20221017/2827_d83f2658/index.m3u8
最后幸存者2022(美国科幻片),https://vip1.lz-cdn10.com/20221017/2820_df55118b/index.m3u8
蜘蛛侠：英雄无归加长版(美国科幻片),https://vip1.lz-cdn10.com/20221017/2821_900b959d/index.m3u8
筒子楼超人(大陆科幻片),https://vip1.lz-cdn1.com/20221017/17467_ae193dca/index.m3u8
月影杀痕(美国科幻片),https://vip1.lz-cdn1.com/20221017/17452_82653a97/index.m3u8
昨日女孩2018(科幻片),https://vip1.lz-cdn1.com/20221017/17449_8907d81d/index.m3u8
银翼杀手英语(美国科幻片),https://vip1.lz-cdn1.com/20221016/17424_d0e9b3ef/index.m3u8
银翼杀手国语(美国科幻片),https://vip1.lz-cdn1.com/20221016/17423_a0c8e991/index.m3u8
虚拟革命(美国科幻片),https://vip1.lz-cdn1.com/20221016/17417_40610823/index.m3u8
无限密室(美国科幻片),https://vip1.lz-cdn1.com/20221015/17333_e8bcbc4a/index.m3u8
人类清除计划3(美国科幻片),https://vip1.lz-cdn1.com/20221014/17313_34c7a59e/index.m3u8
欢迎来到威利茨(美国科幻片),https://vip1.lz-cdn1.com/20221014/17305_232c0b87/index.m3u8
绝对控制(美国科幻片),https://vip1.lz-cdn1.com/20221014/17303_ca56004d/index.m3u8
蝙蝠侠和超人：超凡双子之战(美国科幻片),https://vip1.lz-cdn7.com/20221012/11973_140fda29/index.m3u8
夺命来电(美国科幻片),https://vip1.lz-cdn1.com/20221013/17238_37db3b90/index.m3u8
午夜逃亡(美国科幻片),https://vip.lz-cdn3.com/20221013/14774_00cdca4f/index.m3u8
爱人2022(美国科幻片),https://vip1.lz-cdn10.com/20221012/2730_fb8e2775/index.m3u8
无限重生(大陆科幻片),https://vip1.lz-cdn10.com/20221011/2728_35b17dfa/index.m3u8
虚空异界(加拿大科幻片),https://vip.lz-cdn3.com/20221009/14619_05176aee/index.m3u8
逃离循环(科幻片),https://vip.lz-cdn3.com/20221009/14597_1cca8455/index.m3u8
记忆囚笼(大陆科幻片),https://vip1.lz-cdn10.com/20221008/2695_1b1b7bf6/index.m3u8
少女地球守护者(美国科幻片),https://vip.lz-cdn3.com/20221007/14532_ba778bca/index.m3u8
哥斯拉2：怪兽之王(美国科幻片),https://vip1.lz-cdn1.com/20221006/17039_0a1582cd/index.m3u8
新·奥特曼(日本科幻片),https://vip1.lz-cdn10.com/20221004/2666_83368087/index.m3u8
另一个世界2010(法国科幻片),https://vip.lz15uu.com/20221003/331_7a4d3460/index.m3u8
幻体：续命游戏(美国科幻片),https://vip.lz-cdn3.com/20221004/14480_f8e7d047/index.m3u8
动物出击(大陆科幻片),https://vip.lz-cdn3.com/20221003/14445_94eec848/index.m3u8
维斯珀(科幻片),https://vip.lz-cdn3.com/20221001/14378_fedd95e0/index.m3u8
宇宙之门(美国科幻片),https://vip.lz-cdn3.com/20220927/14206_51b7f356/index.m3u8
天际浩劫2(美国科幻片),https://vip.lz-cdn3.com/20220926/14173_66e9c3d5/index.m3u8
谜之大厦(美国科幻片),https://vip.lz-cdn3.com/20220925/14109_5f9d9458/index.m3u8
意外空间(科幻片),https://vip.lz-cdn3.com/20220924/14055_3b5f71fa/index.m3u8
手册2018(美国科幻片),https://vip1.lz-cdn10.com/20220923/2552_74456a77/index.m3u8
宝莱坞机器人20：重生归来原声(印度科幻片),https://vip1.lz-cdn8.com/20220921/27269_00b61c4f/index.m3u8
宝莱坞机器人20：重生归来国语(印度科幻片),https://vip1.lz-cdn8.com/20220921/27268_288fa296/index.m3u8
狂犬病2019(加拿大科幻片),https://vip.lz-cdn3.com/20220922/14000_bfa8a7c0/index.m3u8
天空中的露西(美国科幻片),https://vip.lz-cdn3.com/20220922/13984_30eda7d9/index.m3u8
迷失太空2013(加拿大科幻片),https://vip.lz-cdn3.com/20220922/13974_88b978d4/index.m3u8
心慌方3(加拿大科幻片),https://vip1.lz-cdn6.com/20220920/28084_1ca634a1/index.m3u8
心慌方2：超立方体(加拿大科幻片),https://vip1.lz-cdn6.com/20220920/28083_4f48af3c/index.m3u8
吾乃母亲(科幻片),https://vip.lz-cdn3.com/20220921/13959_4e485fef/index.m3u8
人造怪物(科幻片),https://vip.lz-cdn3.com/20220921/13943_6be2815e/index.m3u8
犬屋敷真人版(日本科幻片),https://vip.lz-cdn3.com/20220921/13942_6119f7be/index.m3u8
I型起源(美国科幻片),https://vip.lz-cdn3.com/20220921/13907_c532eeb8/index.m3u8
